RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,JoinDate,Exited,ChurnDate
6153,15640754,Brown,671,France,Female,96,36,96389.42763762503,2,0,0,72259.4433649249,2020-04-02,0,
6154,15640755,Brown,647,Germany,Male,45,17,212491.41192607093,4,1,1,113463.91493794764,2021-07-06,1,2023-07-11
6155,15640756,Jones,331,France,Female,43,29,173794.42027505182,2,1,1,42630.11429524876,2021-04-12,0,
6156,15640757,Brown,378,Germany,Female,90,26,195113.42301997248,4,0,1,133374.15296685905,2021-12-23,0,
6157,15640758,Brown,558,France,Male,47,48,190551.565972081,4,1,0,79070.5135136696,2021-04-18,0,
6158,15640759,Jones,796,France,Male,26,48,75529.50477678508,1,1,0,164999.66838128143,2022-07-07,0,
6159,15640760,Jones,474,Germany,Male,18,29,59062.61854766667,3,0,0,43467.21853768299,2019-07-12,0,
6160,15640761,Williams,666,France,Female,73,44,244395.80921580357,1,0,1,178361.92668347363,2023-08-06,0,
6161,15640762,Brown,314,France,Female,73,35,184456.86045172065,2,1,0,97416.21175229439,2020-09-07,1,2021-05-15
6162,15640763,Johnson,350,France,Male,93,20,91444.56953096505,4,0,1,93317.32761263644,2020-02-10,0,
6163,15640764,Smith,406,Spain,Male,78,15,138595.5809828082,3,0,0,157415.1406222894,2023-10-16,0,
6164,15640765,Smith,768,Germany,Female,62,16,193967.9801591676,2,0,1,74396.71093631412,2023-11-13,0,
6165,15640766,Jones,501,Spain,Female,30,17,13942.05189067138,1,0,1,174341.01597998553,2021-07-31,0,
6166,15640767,Jones,517,France,Male,31,33,24758.129084373802,4,1,0,69925.85072573637,2020-12-21,0,
6167,15640768,Williams,340,France,Male,27,20,6269.868460337003,4,0,0,151678.60454715783,2019-04-03,0,
6168,15640769,Brown,684,Spain,Female,34,11,41016.73630242347,3,1,0,30054.809292231526,2020-03-05,0,
6169,15640770,Jones,635,France,Female,34,30,29838.603623208975,2,0,1,146175.9251428206,2020-10-15,0,
6170,15640771,Jones,404,France,Male,48,9,115763.2444504259,3,1,0,67273.47362334529,2022-12-28,1,2024-08-15
6171,15640772,Smith,502,Germany,Female,63,40,71799.86951711742,3,1,1,150862.61046618465,2022-11-28,0,
6172,15640773,Brown,809,France,Female,66,3,11397.387924694607,2,0,1,168833.7686549466,2020-03-09,0,
6173,15640774,Williams,394,Germany,Female,92,14,112360.95465929735,1,1,0,50681.86717917754,2022-02-09,0,
6174,15640775,Jones,476,Germany,Male,97,41,144644.18966180706,2,1,1,50064.97565648815,2020-01-10,0,
6175,15640776,Jones,364,Spain,Female,35,40,92557.56671501735,2,1,0,154110.07478388405,2021-12-18,0,
6176,15640777,Jones,523,Spain,Male,92,27,65087.2564680223,3,0,0,50583.952186234834,2021-12-02,0,
6177,15640778,Smith,679,France,Female,28,6,97613.89753468073,3,1,0,23519.97487739788,2019-07-26,0,
6178,15640779,Jones,554,Spain,Female,90,10,129974.55248247155,2,0,1,31094.98476006183,2021-02-18,1,2023-12-10
6179,15640780,Jones,597,Germany,Male,72,28,109006.93703741526,2,0,0,24696.45603282497,2022-08-12,0,
6180,15640781,Smith,470,Spain,Male,20,33,23318.87846567185,1,0,1,183341.3020683913,2022-02-15,0,
6181,15640782,Jones,663,Germany,Female,95,29,114209.56256868417,4,1,0,175721.93711162443,2020-06-15,0,
6182,15640783,Brown,372,Spain,Male,33,26,180083.31090834356,3,1,0,119973.00193764291,2022-05-30,0,
6183,15640784,Brown,359,France,Male,26,24,204999.26142698247,2,0,0,112219.69800093638,2019-06-15,1,2022-05-01
6184,15640785,Smith,754,Spain,Male,85,47,109884.59799951564,1,0,1,63897.953164273495,2020-10-04,0,
6185,15640786,Brown,635,France,Female,62,37,248448.28536038057,3,0,0,109884.09366653654,2022-03-25,0,
6186,15640787,Williams,423,Spain,Male,19,39,210714.5702711375,4,1,0,187626.35349148163,2022-04-22,0,
6187,15640788,Jones,754,Germany,Female,39,22,53846.25529395459,1,0,1,122637.52229195138,2019-03-31,0,
6188,15640789,Williams,313,Spain,Male,86,28,114192.52818818024,4,1,0,30228.78446213475,2022-01-22,0,
6189,15640790,Brown,715,Spain,Male,66,49,73865.99511124883,2,0,0,26660.838937477612,2019-01-13,1,2019-06-01
6190,15640791,Smith,326,Germany,Female,38,10,137559.97542099163,3,0,1,176848.99956137754,2021-08-30,0,
6191,15640792,Smith,349,Germany,Female,91,3,56029.727228548734,1,1,1,59054.96967392797,2021-03-15,0,
6192,15640793,Williams,486,Spain,Male,72,35,8807.32517179525,2,0,0,20860.058830918995,2021-08-02,0,
6193,15640794,Brown,356,Germany,Female,21,30,226095.45370971016,1,0,0,153877.75608511295,2021-01-11,0,
6194,15640795,Jones,333,Germany,Female,75,9,129940.18530272023,1,1,1,167471.98133677835,2023-01-01,1,2023-06-28
6195,15640796,Brown,837,Spain,Male,87,15,228740.5444565376,2,1,0,71534.35591061355,2023-04-11,0,
6196,15640797,Brown,670,France,Male,76,29,29537.890822693535,3,1,0,169696.33424714272,2023-05-30,0,
6197,15640798,Smith,385,Spain,Female,43,34,37870.64346580463,2,0,1,164803.28523374803,2021-05-25,0,
6198,15640799,Johnson,459,Spain,Male,91,43,56621.01533628911,3,0,1,107622.42118107138,2022-03-19,0,
6199,15640800,Jones,724,France,Female,86,16,114279.73836377656,1,1,0,188935.66953372382,2020-10-21,0,
6200,15640801,Jones,405,Spain,Female,56,4,220000.52351096584,1,1,1,172038.87872368406,2021-10-28,0,
6201,15640802,Smith,690,Spain,Female,18,2,162602.97759059342,2,1,1,25317.89421577171,2021-11-18,0,
6202,15640803,Brown,811,Germany,Male,74,15,13751.188893950966,1,0,1,181959.36844032054,2019-10-23,1,2020-12-31
6203,15640804,Smith,574,Spain,Female,65,3,101798.86885218766,1,1,1,117413.03096308332,2021-09-12,0,
6204,15640805,Brown,588,France,Male,89,8,180813.6441034074,4,0,0,104362.90928751428,2021-07-14,1,2026-04-06
6205,15640806,Johnson,557,France,Female,38,3,80596.58924274665,4,0,0,192315.59862974013,2023-10-11,0,
6206,15640807,Johnson,519,Germany,Female,48,20,123140.39716671221,4,0,0,71263.80659061705,2020-10-01,0,
6207,15640808,Williams,826,Spain,Female,75,9,177857.67622752284,3,1,1,98998.36738045388,2019-12-06,0,
6208,15640809,Brown,832,Spain,Male,64,30,241246.27760420868,4,1,0,53053.58885539913,2020-09-19,1,2022-09-17
6209,15640810,Smith,358,Spain,Male,40,16,83303.36597210648,2,1,1,176944.73520850134,2020-03-14,0,
6210,15640811,Smith,659,Spain,Female,92,15,186094.3649759554,4,1,1,32182.70719305067,2022-03-13,0,
6211,15640812,Smith,412,France,Female,97,38,186850.80559437908,3,0,1,22801.47748971507,2021-07-30,0,
6212,15640813,Williams,575,France,Male,24,46,135675.5609839408,4,1,1,47320.40277193775,2021-04-09,1,2024-02-19
6213,15640814,Jones,556,Germany,Female,66,49,203341.13810834324,2,1,1,134003.59776427032,2023-11-06,1,2027-11-08
6214,15640815,Smith,628,Spain,Male,48,5,134029.08849379883,4,1,1,41144.34606659849,2020-06-02,0,
6215,15640816,Johnson,534,France,Female,64,29,156249.76067465273,4,1,0,185717.59959420716,2021-09-02,1,2024-11-27
6216,15640817,Smith,350,Spain,Female,85,14,209305.51940175347,1,1,1,142123.27229287423,2021-12-04,0,
6217,15640818,Smith,520,France,Male,52,42,119066.39309552836,4,1,0,142919.43405828968,2021-08-12,1,2025-10-27
6218,15640819,Smith,529,France,Male,92,30,119488.85776463497,4,1,0,195070.56131992443,2022-06-16,0,
6219,15640820,Jones,521,Germany,Male,51,29,147759.7567979601,1,0,1,30336.39365686731,2021-08-09,0,
6220,15640821,Smith,353,Spain,Female,75,36,201048.65145984545,4,1,1,137518.8213941808,2021-08-01,0,
6221,15640822,Jones,572,Germany,Female,32,15,31796.533303179942,2,1,0,181841.05911211562,2019-06-04,0,
6222,15640823,Jones,497,Germany,Male,95,43,192804.2478261262,2,1,1,131022.98416894468,2022-04-19,0,
6223,15640824,Williams,427,Germany,Female,88,35,73689.77698390109,4,1,1,102837.29054033782,2022-05-23,0,
6224,15640825,Johnson,308,Germany,Female,98,1,17758.311242327934,2,0,1,24145.866923858495,2019-03-29,0,
6225,15640826,Smith,526,Germany,Female,59,27,198043.89492235228,1,0,1,50818.12056223127,2022-07-03,0,
6226,15640827,Smith,433,Germany,Male,35,47,36285.796024627336,4,0,1,185749.45293224754,2023-03-15,0,
6227,15640828,Smith,315,Germany,Male,95,39,53315.64169479275,4,0,1,196149.63606738893,2022-01-01,1,2022-05-18
6228,15640829,Jones,514,Spain,Female,55,16,176541.9529355522,3,0,1,108611.89829991038,2021-07-19,1,2022-09-10
6229,15640830,Brown,411,Germany,Female,81,40,141130.68084920835,1,0,1,181730.8705265703,2019-06-28,1,2020-09-24
6230,15640831,Johnson,456,Spain,Female,46,37,230124.06716629458,1,0,0,106104.55475268407,2019-07-31,0,
6231,15640832,Smith,724,Spain,Male,27,35,238583.6328434813,4,1,0,48651.59542631632,2022-06-11,0,
6232,15640833,Brown,751,France,Male,34,31,78490.39733580223,4,0,0,35380.75321401264,2020-04-09,1,2021-07-29
6233,15640834,Brown,617,Germany,Male,49,24,81049.36051336603,1,1,0,169908.3588417059,2023-11-10,1,2026-06-14
6234,15640835,Brown,659,Spain,Male,78,12,52435.441867753536,2,1,0,188826.6682482036,2022-05-31,0,
6235,15640836,Johnson,675,France,Male,98,13,129404.14001479112,1,1,0,93754.8367899095,2020-09-22,0,
6236,15640837,Brown,595,France,Female,63,43,94496.9110542603,3,0,1,42839.05203991394,2021-04-04,0,
6237,15640838,Smith,497,Germany,Female,88,24,3663.206095462029,2,1,0,172435.7680970257,2022-07-11,0,
6238,15640839,Smith,697,Germany,Male,73,34,98738.81903319753,1,1,1,81748.18283659773,2022-05-15,0,
6239,15640840,Williams,541,Germany,Male,78,28,15425.420269085722,4,0,0,107702.83477962417,2020-08-29,0,
6240,15640841,Jones,728,Germany,Male,61,14,199761.00859354716,1,1,0,198776.24180824263,2021-06-03,1,2024-06-28
6241,15640842,Brown,305,Spain,Male,55,14,232223.26570117517,4,0,0,142043.0696312885,2023-10-24,0,
6242,15640843,Jones,617,Spain,Female,67,46,73955.95902227104,1,1,0,149906.13550013275,2020-01-01,0,
6243,15640844,Jones,511,Germany,Female,91,46,162678.30766249177,4,0,0,70636.2828739988,2019-10-03,0,
6244,15640845,Jones,572,Germany,Female,49,39,22130.240388261278,1,1,0,66259.41047333053,2020-01-15,1,2023-02-07
6245,15640846,Jones,383,Spain,Female,70,16,90880.96654448066,2,0,1,72872.58058275387,2023-11-02,0,
6246,15640847,Jones,659,Germany,Male,65,24,143978.2709975154,4,0,0,127650.70588818294,2022-08-25,0,
6247,15640848,Smith,680,France,Male,98,22,26043.159248151842,2,0,1,188741.90285877147,2023-07-13,0,
6248,15640849,Johnson,839,Spain,Male,18,45,94284.97445751264,2,1,1,143358.07467812207,2022-07-15,0,
6249,15640850,Brown,440,France,Female,47,31,238810.29582755745,2,0,0,71722.82469962904,2021-08-02,0,
6250,15640851,Brown,809,France,Female,26,30,41520.682341148866,2,1,1,135533.52850439318,2023-12-14,0,
6251,15640852,Smith,472,France,Female,50,22,155057.3913084873,1,0,1,45009.24989479588,2021-12-23,0,
6252,15640853,Smith,319,France,Female,43,37,208336.95063118672,2,0,1,96850.19440234652,2021-03-20,0,
6253,15640854,Jones,802,Germany,Female,59,16,192792.71770062353,4,1,0,179958.0311117564,2022-10-05,0,
6254,15640855,Johnson,526,Germany,Male,91,28,192845.48023848076,4,0,1,64807.08722766806,2021-07-13,0,
6255,15640856,Brown,408,Germany,Female,59,1,14780.663701868896,1,1,0,120460.22461945785,2020-05-08,0,
6256,15640857,Williams,619,Germany,Female,56,10,243400.44748188157,3,1,0,33856.178773178624,2023-03-27,1,2025-02-09
6257,15640858,Smith,607,Spain,Female,78,15,181786.1155938737,3,0,0,35762.650221354925,2022-01-26,0,
6258,15640859,Williams,386,Germany,Male,64,16,238585.23285767212,4,1,0,32407.171639656073,2021-12-30,0,
6259,15640860,Brown,527,Spain,Female,59,20,244814.6961106651,1,0,1,57779.781896560875,2019-12-30,0,
6260,15640861,Smith,609,France,Female,65,20,89250.70395164384,1,1,0,102022.72687804543,2020-07-23,0,
6261,15640862,Brown,678,Spain,Male,69,5,135845.58936448593,2,1,0,184674.6304089986,2023-12-31,0,
6262,15640863,Smith,684,Germany,Male,50,45,182366.3155590088,2,1,0,82692.75639679193,2021-02-01,0,
6263,15640864,Brown,412,France,Male,44,44,212270.9467935971,4,1,0,133682.2681838908,2019-10-03,0,
6264,15640865,Williams,592,France,Female,60,22,242736.8669462101,3,1,1,120073.89125421664,2019-02-19,1,2023-07-26
6265,15640866,Johnson,604,Germany,Female,46,31,243614.0067280056,3,1,0,46158.58223613957,2022-10-13,1,2027-06-02
6266,15640867,Smith,590,France,Female,36,38,81938.49668243864,1,1,0,105497.11115091786,2020-12-28,1,2025-04-03
6267,15640868,Williams,404,France,Female,99,44,170119.5346717206,3,0,1,45192.43774743405,2021-06-24,0,
6268,15640869,Brown,590,France,Male,45,37,36733.17181312985,1,1,1,75645.46673877985,2021-07-16,0,
6269,15640870,Williams,776,Spain,Male,27,28,202631.0603833993,1,0,1,38140.39575080494,2020-07-17,0,
6270,15640871,Smith,820,France,Male,84,30,39875.270348254635,3,0,0,58979.42191710074,2021-02-21,0,
6271,15640872,Williams,359,France,Male,33,24,222670.0788165573,1,0,1,86939.82440604875,2020-04-29,0,
6272,15640873,Brown,611,Spain,Female,18,1,244774.98732957584,1,1,1,132413.74683267437,2022-01-12,0,
6273,15640874,Jones,405,Germany,Male,99,21,21587.07800763232,1,1,1,44801.24022660151,2023-07-20,0,
6274,15640875,Johnson,388,Spain,Female,21,36,128089.77112380465,4,1,0,127057.41253119672,2020-08-06,0,
6275,15640876,Johnson,567,Spain,Female,86,43,66182.9327371821,1,0,1,63661.63420881355,2022-08-12,0,
6276,15640877,Jones,418,Germany,Male,21,14,117508.57311531782,4,1,0,31922.808393661937,2019-08-24,0,
6277,15640878,Smith,744,Germany,Female,37,5,73443.6728314181,2,1,1,185209.86466831394,2019-02-25,0,
6278,15640879,Williams,728,Spain,Female,80,32,16411.787019425723,3,1,0,29103.774122429943,2019-12-26,1,2024-03-31
6279,15640880,Williams,650,France,Female,52,10,98532.23102887104,3,0,0,171568.99418507822,2019-04-20,0,
6280,15640881,Jones,605,Germany,Male,62,11,51142.43287550471,1,0,1,149475.69596440528,2019-07-11,0,
6281,15640882,Jones,501,France,Female,74,23,137322.41955318587,3,0,0,72332.01577169636,2021-06-22,0,
6282,15640883,Brown,322,Germany,Female,41,2,170139.1364514421,3,0,1,149211.9656566969,2022-01-21,0,
6283,15640884,Brown,389,France,Female,37,29,101326.78515494175,2,1,0,67303.84307108464,2021-05-11,0,
6284,15640885,Johnson,770,Spain,Male,45,18,50909.99300012122,2,1,0,162909.8824616086,2020-07-21,1,2021-07-06
6285,15640886,Smith,392,Spain,Female,55,44,47926.22491997792,4,0,1,38093.55774331502,2021-12-19,1,2024-01-06
6286,15640887,Smith,584,Spain,Female,41,42,596.7763148811978,2,0,0,25796.778843175212,2020-10-11,0,
6287,15640888,Jones,608,Spain,Female,41,6,175596.26079728216,2,0,0,44884.15368342216,2019-02-08,0,
6288,15640889,Johnson,835,Germany,Male,87,11,63281.53176314943,2,1,0,149407.77515764354,2023-04-13,0,
6289,15640890,Johnson,675,Spain,Male,42,49,242684.95141282445,1,0,0,194166.87122748443,2021-12-08,0,
6290,15640891,Brown,798,France,Male,98,28,186764.29179235653,4,1,0,137525.02697825537,2022-12-14,1,2025-01-09
6291,15640892,Williams,441,Spain,Female,98,47,73844.61580222588,3,1,1,177823.9051588081,2020-09-28,0,
6292,15640893,Smith,351,Spain,Female,86,7,39736.43609794728,2,1,1,24811.439486874497,2021-11-02,1,2023-07-04
6293,15640894,Johnson,369,Spain,Female,34,20,156085.97236411733,4,0,0,93897.66028464028,2019-02-05,0,
6294,15640895,Brown,559,Spain,Female,75,12,216139.40812184248,4,1,1,123616.9115545275,2019-04-11,0,
6295,15640896,Brown,592,Germany,Female,90,48,146080.69305543666,2,1,1,92948.21996343667,2023-12-23,0,
6296,15640897,Brown,677,Germany,Male,37,26,2743.538664002565,3,0,1,148606.17009235173,2022-01-14,0,
6297,15640898,Williams,338,Germany,Male,19,3,196574.16597341708,1,0,0,59885.0472171649,2023-03-20,0,
6298,15640899,Johnson,647,France,Female,26,31,241055.71043077047,4,0,0,67270.01523876657,2022-05-31,0,
6299,15640900,Jones,824,France,Male,80,23,11868.008756487885,3,0,1,111284.92583771673,2022-09-23,0,
6300,15640901,Jones,805,Spain,Male,85,40,202282.59844777282,2,1,0,139590.25187245547,2019-06-15,0,
6301,15640902,Brown,681,France,Female,23,8,179748.80805020122,4,0,0,43479.91988565751,2020-01-18,0,
6302,15640903,Brown,724,France,Female,28,9,99374.03758614452,1,0,1,74045.61664306186,2022-10-31,0,
6303,15640904,Williams,735,France,Male,38,10,158517.8000229999,4,0,0,70563.95453960587,2023-02-03,0,
6304,15640905,Brown,621,France,Male,80,32,39701.306077622925,4,0,1,107168.77581224286,2021-02-28,0,
6305,15640906,Johnson,549,Germany,Female,47,48,180023.75963223417,4,1,1,193570.17703155856,2023-07-24,0,
6306,15640907,Brown,479,Germany,Female,99,6,145310.38632273907,1,0,0,90385.54391100559,2019-01-31,0,
6307,15640908,Brown,328,France,Female,38,10,21645.90814176784,1,1,1,174580.08241885263,2022-10-30,1,2024-02-18
6308,15640909,Johnson,795,France,Male,40,44,217059.6362273009,3,1,1,92121.64886501861,2019-01-11,0,
6309,15640910,Smith,625,Germany,Male,78,27,32090.467276320174,3,1,1,78245.0944728294,2022-08-18,0,
6310,15640911,Jones,486,Spain,Female,47,37,109575.91312218545,4,0,0,36491.698416669955,2019-04-06,0,
6311,15640912,Brown,354,Germany,Female,63,29,32793.37371530608,3,0,0,147813.70235631466,2022-04-28,1,2026-10-11
6312,15640913,Johnson,813,France,Female,77,7,161530.4087472223,2,0,0,71953.75415443261,2020-03-28,0,
6313,15640914,Jones,709,France,Female,35,26,184463.81499398974,1,0,1,146167.65225070695,2019-07-11,0,
6314,15640915,Williams,316,France,Female,79,21,236808.10754999967,2,0,0,85790.03601455053,2020-04-30,0,
6315,15640916,Smith,387,Germany,Male,62,41,63150.99209623576,1,1,0,22835.509475746378,2022-07-13,0,
6316,15640917,Brown,522,France,Male,78,31,91574.32045324802,1,0,0,48443.254405783686,2022-12-18,0,
6317,15640918,Smith,357,Germany,Female,76,13,96679.51397135963,1,0,0,159946.8709442451,2022-02-25,0,
6318,15640919,Brown,529,Spain,Female,52,25,24250.261350133,1,1,1,59013.07220201997,2019-08-26,1,2020-04-21
6319,15640920,Brown,453,France,Female,39,43,201976.75813605066,1,0,1,61427.79325451173,2022-10-10,1,2025-03-06
6320,15640921,Brown,572,France,Male,41,10,20677.14969597764,1,0,0,80003.46315294752,2022-02-09,0,
6321,15640922,Smith,345,Spain,Female,68,6,84636.14658152593,4,0,0,53235.77342003472,2023-01-09,0,
6322,15640923,Williams,751,Germany,Male,82,44,47595.99055685304,1,1,0,116935.89707107031,2022-09-28,0,
6323,15640924,Johnson,605,France,Male,32,29,166094.9249390349,3,1,1,112538.20391205592,2022-03-14,0,
6324,15640925,Johnson,726,France,Female,45,1,226392.50876458662,4,1,1,133697.13943284465,2021-12-24,0,
6325,15640926,Williams,417,France,Female,59,34,186621.13894325192,3,0,0,194039.22886708452,2022-06-24,0,
6326,15640927,Williams,550,France,Female,37,25,193629.61187595158,2,1,0,41510.810753997604,2021-01-04,0,
6327,15640928,Brown,702,Spain,Female,60,24,19625.696789848214,1,1,1,89204.31064091287,2021-09-17,0,
6328,15640929,Brown,499,Germany,Female,97,0,184740.26070641124,2,0,1,109910.43628203357,2023-02-22,0,
6329,15640930,Johnson,445,Spain,Male,86,28,15632.636144867012,3,1,1,182705.24823942615,2021-04-04,0,
6330,15640931,Brown,350,Germany,Male,80,23,121051.70365933554,4,0,0,133859.67383530637,2023-01-02,0,
6331,15640932,Brown,667,Spain,Female,60,37,172986.15027716823,2,0,0,95940.72562176999,2019-04-16,0,
6332,15640933,Williams,619,Spain,Female,96,0,63683.67547977347,2,0,0,29278.780958351417,2019-06-30,0,
6333,15640934,Smith,498,Germany,Female,19,24,170642.04487342207,1,1,1,156403.8732561327,2019-07-03,1,2020-08-05
6334,15640935,Jones,740,France,Female,94,33,220132.6804138555,2,0,0,120388.73723646316,2019-08-14,1,2024-01-17
6335,15640936,Jones,444,France,Female,40,41,219491.3859310223,2,1,1,141731.7950293286,2021-02-15,0,
6336,15640937,Brown,358,Spain,Male,29,43,48025.95654843003,2,0,0,77131.87505738356,2021-02-28,0,
6337,15640938,Brown,442,Spain,Male,63,4,68628.88267938932,3,1,1,66264.21333755742,2022-01-17,0,
6338,15640939,Jones,522,Spain,Male,50,40,166509.43605495995,1,0,0,134110.8978244121,2020-11-18,0,
6339,15640940,Williams,399,France,Male,61,11,210328.90087175093,1,1,1,96223.91153720803,2020-06-13,0,
6340,15640941,Jones,325,Germany,Female,42,7,113804.67310202966,1,1,1,83165.26997190899,2022-10-26,0,
6341,15640942,Jones,731,France,Female,52,41,230549.9980442517,4,1,0,58137.42192154025,2021-08-29,0,
6342,15640943,Jones,825,Spain,Female,52,13,143653.63662514457,1,0,0,93206.38344176397,2021-07-24,0,
